"code_lac" "camp_annee" "id_campagne" "id_prelev_poisson" "id_point_prelev" "coord_x" "coord_y" "cd_proj" "date_pose" "heure_pose" "date_releve" "heure_releve" "prof_min_point_pose" "prof_max_point_pose" "cd_engin_peche" "strate" "species" "fish"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "110"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "129"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "130"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "135"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "135"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "137"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "140"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "140"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "143"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "146"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "150"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "150"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "155"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "158"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "170"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "176"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "182"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "182"
"POU43" "2011" "368" "20890" "247246" "753008" "6427440" "26" "2011.06.28" "19.54.00" "2011.06.29" "08.29.00" "NA" "8.85" "FB" "6 -11,9 m [Protocole CEN]" "Rutilus rutilus" "182"
