"code_lac" "camp_annee" "id_campagne" "id_prelev_poisson" "id_point_prelev" "coord_x" "coord_y" "cd_proj" "date_pose" "heure_pose" "date_releve" "heure_releve" "prof_min_point_pose" "prof_max_point_pose" "strate" "species" "fish"
"BLA40" "2008" "53" "2101" "3110" "301829" "1864009" "5" "2008.09.29" "19.16.00" "2008.09.30" "08.20.00" "0.9" "1.2" "< 3 m [Protocole CEN]" "Ameiurus melas" "210"
"BLA40" "2008" "53" "2101" "3110" "301829" "1864009" "5" "2008.09.29" "19.16.00" "2008.09.30" "08.20.00" "0.9" "1.2" "< 3 m [Protocole CEN]" "Rutilus rutilus" "136"
"BLA40" "2008" "53" "2101" "3110" "301829" "1864009" "5" "2008.09.29" "19.16.00" "2008.09.30" "08.20.00" "0.9" "1.2" "< 3 m [Protocole CEN]" "Rutilus rutilus" "124"
"BLA40" "2008" "53" "2101" "3110" "301829" "1864009" "5" "2008.09.29" "19.16.00" "2008.09.30" "08.20.00" "0.9" "1.2" "< 3 m [Protocole CEN]" "Rutilus rutilus" "85"
"BLA40" "2008" "53" "2101" "3110" "301829" "1864009" "5" "2008.09.29" "19.16.00" "2008.09.30" "08.20.00" "0.9" "1.2" "< 3 m [Protocole CEN]" "Scardinius erythrophthalmus" "130"
"BLA40" "2008" "53" "2101" "3110" "301829" "1864009" "5" "2008.09.29" "19.16.00" "2008.09.30" "08.20.00" "0.9" "1.2" "< 3 m [Protocole CEN]" "Abramis brama" "111"
"BLA40" "2008" "53" "2101" "3110" "301829" "1864009" "5" "2008.09.29" "19.16.00" "2008.09.30" "08.20.00" "0.9" "1.2" "< 3 m [Protocole CEN]" "Rutilus rutilus" "90"
"BLA40" "2008" "53" "2101" "3110" "301829" "1864009" "5" "2008.09.29" "19.16.00" "2008.09.30" "08.20.00" "0.9" "1.2" "< 3 m [Protocole CEN]" "Rutilus rutilus" "79"
"BLA40" "2008" "53" "2101" "3110" "301829" "1864009" "5" "2008.09.29" "19.16.00" "2008.09.30" "08.20.00" "0.9" "1.2" "< 3 m [Protocole CEN]" "Rutilus rutilus" "78"
"BLA40" "2008" "53" "2101" "3110" "301829" "1864009" "5" "2008.09.29" "19.16.00" "2008.09.30" "08.20.00" "0.9" "1.2" "< 3 m [Protocole CEN]" "Rutilus rutilus" "78"
"BLA40" "2008" "53" "2101" "3110" "301829" "1864009" "5" "2008.09.29" "19.16.00" "2008.09.30" "08.20.00" "0.9" "1.2" "< 3 m [Protocole CEN]" "Rutilus rutilus" "84"
"BLA40" "2008" "53" "2101" "3110" "301829" "1864009" "5" "2008.09.29" "19.16.00" "2008.09.30" "08.20.00" "0.9" "1.2" "< 3 m [Protocole CEN]" "Rutilus rutilus" "80"
