"code_lac" "camp_annee" "id_campagne" "id_prelev_poisson" "id_point_prelev" "coord_x" "coord_y" "date_pose" "heure_pose" "date_releve" "heure_releve" "prof_min_point_pose" "prof_max_point_pose" "strate" "species" "fish"
"BSJ32" "2011" "272" "15008" "240855" "425709" "1852930" "15161" "65520" "15162" "23100" "4.9" "5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "c(156, 179, 180, 179, 167, 153, 171, 183, 175, 179, 183, 175, 172, 155, 181, 167, 166, 158, 158, 149, 159, 172, 185, 153, 173, 147, 168, 154, 181, 184, 180, 180, 149, 149)"
"BSJ32" "2011" "272" "15008" "240855" "425709" "1852930" "15161" "65520" "15162" "23100" "4.9" "5" "3 - 5,9 m [Protocole CEN]" "Sander lucioperca" "490"
"BSJ32" "2011" "272" "15008" "240855" "425709" "1852930" "15161" "65520" "15162" "23100" "4.9" "5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "154"
"BSJ32" "2011" "272" "15008" "240855" "425709" "1852930" "15161" "65520" "15162" "23100" "4.9" "5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "188"
"BSJ32" "2011" "272" "15008" "240855" "425709" "1852930" "15161" "65520" "15162" "23100" "4.9" "5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "182"
"BSJ32" "2011" "272" "15008" "240855" "425709" "1852930" "15161" "65520" "15162" "23100" "4.9" "5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "180"
"BSJ32" "2011" "272" "15008" "240855" "425709" "1852930" "15161" "65520" "15162" "23100" "4.9" "5" "3 - 5,9 m [Protocole CEN]" "Rutilus rutilus" "243"
"BSJ32" "2011" "272" "15008" "240855" "425709" "1852930" "15161" "65520" "15162" "23100" "4.9" "5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "147"
"BSJ32" "2011" "272" "15008" "240855" "425709" "1852930" "15161" "65520" "15162" "23100" "4.9" "5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "140"
"BSJ32" "2011" "272" "15008" "240855" "425709" "1852930" "15161" "65520" "15162" "23100" "4.9" "5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "183"
"BSJ32" "2011" "272" "15008" "240855" "425709" "1852930" "15161" "65520" "15162" "23100" "4.9" "5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "181"
"BSJ32" "2011" "272" "15008" "240855" "425709" "1852930" "15161" "65520" "15162" "23100" "4.9" "5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "177"
"BSJ32" "2011" "272" "15008" "240855" "425709" "1852930" "15161" "65520" "15162" "23100" "4.9" "5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "189"
"BSJ32" "2011" "272" "15008" "240855" "425709" "1852930" "15161" "65520" "15162" "23100" "4.9" "5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "178"
"BSJ32" "2011" "272" "15008" "240855" "425709" "1852930" "15161" "65520" "15162" "23100" "4.9" "5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "175"
"BSJ32" "2011" "272" "15008" "240855" "425709" "1852930" "15161" "65520" "15162" "23100" "4.9" "5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "185"
"BSJ32" "2011" "272" "15008" "240855" "425709" "1852930" "15161" "65520" "15162" "23100" "4.9" "5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "184"
"BSJ32" "2011" "272" "15009" "240856" "425592" "1852778" "15161" "65700" "15162" "23580" "4.3" "4.5" "3 - 5,9 m [Protocole CEN]" "Sander lucioperca" "690"
"BSJ32" "2011" "272" "15009" "240856" "425592" "1852778" "15161" "65700" "15162" "23580" "4.3" "4.5" "3 - 5,9 m [Protocole CEN]" "Rutilus rutilus" "245"
"BSJ32" "2011" "272" "15009" "240856" "425592" "1852778" "15161" "65700" "15162" "23580" "4.3" "4.5" "3 - 5,9 m [Protocole CEN]" "Rutilus rutilus" "241"
"BSJ32" "2011" "272" "15009" "240856" "425592" "1852778" "15161" "65700" "15162" "23580" "4.3" "4.5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "183"
"BSJ32" "2011" "272" "15009" "240856" "425592" "1852778" "15161" "65700" "15162" "23580" "4.3" "4.5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "186"
"BSJ32" "2011" "272" "15009" "240856" "425592" "1852778" "15161" "65700" "15162" "23580" "4.3" "4.5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "175"
"BSJ32" "2011" "272" "15009" "240856" "425592" "1852778" "15161" "65700" "15162" "23580" "4.3" "4.5" "3 - 5,9 m [Protocole CEN]" "Ameiurus melas" "171"
