"code_lac" "camp_annee" "id_campagne" "id_prelev_poisson" "id_point_prelev" "coord_x" "coord_y" "cd_proj" "date_pose" "heure_pose" "date_releve" "heure_releve" "prof_min_point_pose" "prof_max_point_pose" "strate" "species" "fish"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "93"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "95"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "91"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "98"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "87"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "92"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "92"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "77"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "76"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "83"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "78"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "81"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "82"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "84"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "85"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "88"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "91"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "79"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "81"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "164"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "191"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "198"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "172"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "168"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "185"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "166"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "196"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "192"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "162"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "154"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "160"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "165"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "91"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "96"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "101"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Gymnocephalus cernua" "96"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Gymnocephalus cernua" "94"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Gymnocephalus cernua" "95"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Gymnocephalus cernua" "103"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Gymnocephalus cernua" "93"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Gymnocephalus cernua" "85"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Gymnocephalus cernua" "88"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Gymnocephalus cernua" "101"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Gymnocephalus cernua" "91"
"GRA42" "2006" "398" "21633" "248030" "797493.9" "6482677.6" "26" "2006.09.04" "18.31.00" "2006.09.05" "07.30.00" "2" "NA" "< 3 m [Protocole CEN]" "Gymnocephalus cernua" "90"
