"code_lac" "camp_annee" "id_campagne" "id_prelev_poisson" "id_point_prelev" "coord_x" "coord_y" "date_pose" "heure_pose" "date_releve" "heure_releve" "prof_min_point_pose" "prof_max_point_pose" "strate" "species" "fish"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "270"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Abramis brama" "225"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Abramis brama" "230"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Abramis brama" "215"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Abramis brama" "290"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Abramis brama" "285"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Abramis brama" "245"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "250"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Cyprinidae" "240"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "145"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "140"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "125"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "130"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "135"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "120"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "115"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Abramis brama" "150"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Abramis brama" "105"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Abramis brama" "180"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "175"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "200"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "190"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "205"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "220"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "170"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Abramis brama" "185"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Abramis brama" "175"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Abramis brama" "240"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Abramis brama" "165"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Abramis brama" "170"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Sander lucioperca" "495"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "70"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "95"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Gymnocephalus cernua" "85"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Abramis brama" "95"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Gymnocephalus cernua" "50"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Gymnocephalus cernua" "60"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Gymnocephalus cernua" "80"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Gymnocephalus cernua" "95"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Abramis brama" "80"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Abramis brama" "65"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "80"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "90"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Rutilus rutilus" "65"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Perca fluviatilis" "75"
"RCE35" "2009" "313" "17034" "242853" "345160" "2355617" "14487" "68760" "14488" "30480" "2.7" "NA" "< 3 m [Protocole CEN]" "Gymnocephalus cernua" "90"
